id_unidade,unidade,natureza_despesa,ano,valor
1451,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL,SERV. PESSOA JURÍDICA,2014,378.75
1451,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL,LOC. MÃO-DE-OBRA,2014,888.06
1451,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL,MATERIAL DE CONSUMO,2014,432.17
1451,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL,CUSTEIO,2014,634.0
1430,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO DA SUP. INFRAESTRUTURA,LOC. MÃO-DE-OBRA,2014,733.0
1430,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO DA SUP. INFRAESTRUTURA,CUSTEIO,2014,529.32
1430,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO DA SUP. INFRAESTRUTURA,SERV. PESSOA JURÍDICA,2014,136.82
1430,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO DA SUP. INFRAESTRUTURA,EQUIP. MATERIAL PERMANENTE,2014,154.57
1430,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO DA SUP. INFRAESTRUTURA,MATERIAL DE CONSUMO,2014,371.94
8831,TC Nº 04/14 - CGU/UFRN - SINFOR,SERV. PESSOA JURÍDICA,2014,0.0
5239,TERMO DE COOPERAÇÃO ANP/PRH 14 - ENGENHARIA QUÍMICA,SERV. PESSOA JURÍDICA,2014,754.0
5239,TERMO DE COOPERAÇÃO ANP/PRH 14 - ENGENHARIA QUÍMICA,CUSTEIO,2014,124.05
5239,TERMO DE COOPERAÇÃO ANP/PRH 14 - ENGENHARIA QUÍMICA,LOC. MÃO-DE-OBRA,2014,384.24
5240,TERMO DE COOPERAÇÃO ANP/PRH 22 - GEOLOGIA,CUSTEIO,2014,493.06
5240,TERMO DE COOPERAÇÃO ANP/PRH 22 - GEOLOGIA,LOC. MÃO-DE-OBRA,2014,676.2
5240,TERMO DE COOPERAÇÃO ANP/PRH 22 - GEOLOGIA,SERV. PESSOA JURÍDICA,2014,678.77
5241,TERMO DE COOPERAÇÃO ANP/PRH 30 - QUÍMICA,CUSTEIO,2014,999.97
5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,SERV. PESSOA JURÍDICA,2014,622.51
5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,DIÁRIAS,2014,345.98
5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,CUSTEIO,2014,703.63
5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,AUXÍLIO FINANCEIRO A PESQUISADORES,2014,262.0
5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,SERV. PESSOA FÍSICA,2014,797.1
8617,TRATAMENTO DA CONSTIPAÇÃO INTESTINAL: UMA POSSIBILIDADE DE AÇÃO INTEGRAD,CUSTEIO,2014,500.0
8617,TRATAMENTO DA CONSTIPAÇÃO INTESTINAL: UMA POSSIBILIDADE DE AÇÃO INTEGRAD,MATERIAL DE CONSUMO,2014,946.9
8338,TRIO RIEDEL-GAGLIANO-PORTELA,CUSTEIO,2014,0.0
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",EQUIP. MATERIAL PERMANENTE,2014,570.0
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",SERV. PESSOA JURÍDICA,2014,500.0
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",SERV. PESSOA FÍSICA,2014,248.8
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",CAPITAL,2014,505.65
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",CUSTEIO,2014,495.0
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",MATERIAL DE CONSUMO,2014,452.61
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",DIÁRIAS,2014,99.93
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",PASSAGENS,2014,315.92
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",OBRIGAÇÕES PATRONAIS,2014,0.0
8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",AUX. FINANCEIRO ESTUDANTE,2014,640.0
7244,"""TRONCO, RAMOS E RAÍZES!"" - INCLUSÃO SOCIAL",SERV. PESSOA JURÍDICA,2014,398.8
8873,UFAL - TC Nº 01/2013 - SINFOR,SERV. PESSOA JURÍDICA,2014,0.0
9060,UFCA - TED Nº 01/2014 - SINFOR,SERV. PESSOA JURÍDICA,2014,773.34
5044,UFERSA POP/RN,SERV. PESSOA JURÍDICA,2014,240.0
8094,UFERSA - TC Nº 02/2013 - COMPERVE,SERV. PESSOA JURÍDICA,2014,880.0
8094,UFERSA - TC Nº 02/2013 - COMPERVE,SERV. PESSOA FÍSICA,2014,460.23
8094,UFERSA - TC Nº 02/2013 - COMPERVE,MATERIAL DE CONSUMO,2014,176.0
8094,UFERSA - TC Nº 02/2013 - COMPERVE,OBRIGAÇÕES PATRONAIS,2014,597.63
8870,UFGD - TC Nº 02/2014 - SINFOR,SERV. PESSOA JURÍDICA,2014,573.34
8203,UFGO - TC Nº 257/2013 - SINFOR,SERV. PESSOA JURÍDICA,2014,834.0
5569,UFPA/UFRN - SINFOR,SERV. PESSOA JURÍDICA,2014,200.0
5578,UFPB/UFRN - SINFOR,SERV. PESSOA JURÍDICA,2014,120.0
7830,UFPE - TC Nº 01/2013 - SINFOR,SERV. PESSOA JURÍDICA,2014,83.34
8102,UFRJ - TC Nº 01/2012 - SINFOR,SERV. PESSOA JURÍDICA,2014,0.0
8346,UFRN CELLOS,CUSTEIO,2014,0.0
8346,UFRN CELLOS,PASSAGENS,2014,655.32
7500,UFRN CELLOS,SERV. PESSOA JURÍDICA,2014,463.3
7997,UFRR - TC Nº 001/2013 - SINFOR,SERV. PESSOA JURÍDICA,2014,740.0
8733,UNILAB - TC Nº 01/2014 - SINFOR,SERV. PESSOA JURÍDICA,2014,973.34
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,AUXILIO A PESSOA FISICA,2014,144.0
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,EQUIP. MATERIAL PERMANENTE,2014,950.6
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,CUSTEIO,2014,301.6
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,OBRIGAÇÕES PATRONAIS,2014,304.96
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,CAPITAL,2014,858.63
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,LOC. MÃO-DE-OBRA,2014,140.95
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,DIÁRIAS,2014,867.0
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,MATERIAL DE CONSUMO,2014,479.38
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,AUX. FINANCEIRO ESTUDANTE,2014,692.0
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,SERV. PESSOA FÍSICA,2014,403.36
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,MATERIAL DE CONSUMO / DISTRIBUIÇÃO GRATUITA,2014,40.0
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,OBRAS E INSTALAÇÕES,2014,442.46
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,SENTENÇAS JUDICIAIS,2014,973.0
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,SERV. PESSOA JURÍDICA,2014,297.46
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,PASSAGENS,2014,366.04
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN / PESSOAL,2014,740.02
605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,OUTRAS DESPESAS CORRENTES - OPERAÇÃO ENTRE ÓRGÃOS,2014,0.0
6686,UNIVERSIDADE MAIS PUBLICA: ESTRATÉGIA PARA O INGRESSO NO ENSINO SUPERIOR,MATERIAL DE CONSUMO,2014,157.0
8691,USO DO FARELO DE RESÍDUOS DOMICILIAR (FRD) NA NUTRIÇÃO DE SUÍNOS EM CRESCIMENTO,CUSTEIO,2014,0.0
8566,VIGILÂNCIA AMBIENTAL EM SAÚDE: AÇÕES DE CONTROLE DA DOENÇA DE CHAGAS NO MUNICÍPIO DE SANTA CRUZ/RN,CUSTEIO,2014,409.33
8566,VIGILÂNCIA AMBIENTAL EM SAÚDE: AÇÕES DE CONTROLE DA DOENÇA DE CHAGAS NO MUNICÍPIO DE SANTA CRUZ/RN,SERV. PESSOA JURÍDICA,2014,0.0
8566,VIGILÂNCIA AMBIENTAL EM SAÚDE: AÇÕES DE CONTROLE DA DOENÇA DE CHAGAS NO MUNICÍPIO DE SANTA CRUZ/RN,EQUIP. MATERIAL PERMANENTE,2014,850.0
8567,VIGILÂNCIA AMBIENTAL EM SAÚDE: AÇÕES INTEGRADAS DE CONTROLE DA DENGUE NO MUNICÍPIO DE SANTA CRUZ/RN,SERV. PESSOA JURÍDICA,2014,736.0
8567,VIGILÂNCIA AMBIENTAL EM SAÚDE: AÇÕES INTEGRADAS DE CONTROLE DA DENGUE NO MUNICÍPIO DE SANTA CRUZ/RN,DIÁRIAS,2014,0.0
8567,VIGILÂNCIA AMBIENTAL EM SAÚDE: AÇÕES INTEGRADAS DE CONTROLE DA DENGUE NO MUNICÍPIO DE SANTA CRUZ/RN,CUSTEIO,2014,445.55
8567,VIGILÂNCIA AMBIENTAL EM SAÚDE: AÇÕES INTEGRADAS DE CONTROLE DA DENGUE NO MUNICÍPIO DE SANTA CRUZ/RN,SERV. PESSOA FÍSICA,2014,0.0
7772,V SEMANA DE ENGENHARIA ELÉTRICA,CUSTEIO,2014,610.8
8453,V SIMPÓSIO BRASILEIRO DE GEOFÍSICA ESPACIAL E AERONOMIA & IV FÓRUM DE PESQUISA E INOVAÇÃO DO CENTRO DE LANÇAMENTO DA BARREIRA DO INFERNO (V SBGEA & IV FOPI) - EV156-2014,PASSAGENS,2014,404.4
8453,V SIMPÓSIO BRASILEIRO DE GEOFÍSICA ESPACIAL E AERONOMIA & IV FÓRUM DE PESQUISA E INOVAÇÃO DO CENTRO DE LANÇAMENTO DA BARREIRA DO INFERNO (V SBGEA & IV FOPI) - EV156-2014,SERV. PESSOA JURÍDICA,2014,124.12
8453,V SIMPÓSIO BRASILEIRO DE GEOFÍSICA ESPACIAL E AERONOMIA & IV FÓRUM DE PESQUISA E INOVAÇÃO DO CENTRO DE LANÇAMENTO DA BARREIRA DO INFERNO (V SBGEA & IV FOPI) - EV156-2014,CUSTEIO,2014,750.0
8092,WORKSHOP SINFO,CUSTEIO,2014,500.0
9508,1° WORKSHOP DE EMPREENDEDORISMO E INOVAÇÃO DA INOVA METRÓPOLE,CUSTEIO,2015,810.0
9508,1° WORKSHOP DE EMPREENDEDORISMO E INOVAÇÃO DA INOVA METRÓPOLE,SERV. PESSOA FÍSICA,2015,395.9
7807,2° CURSO DE ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E TOXICOLÓGICA,SERV. PESSOA FÍSICA,2015,200.0
7807,2° CURSO DE ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E TOXICOLÓGICA,CUSTEIO,2015,968.94
9717,"2º ENCONTRO ENTRE OS CURSOS DAS CIÊNCIAS AGRÁRIAS, GESTORES E PRODUTORES DA AGRICULTURA FAMILIAR: CONCEITOS, NECESSIDADES, DESAFIOS E PERSPECTIVAS. ",CUSTEIO,2015,433.33
9717,"2º ENCONTRO ENTRE OS CURSOS DAS CIÊNCIAS AGRÁRIAS, GESTORES E PRODUTORES DA AGRICULTURA FAMILIAR: CONCEITOS, NECESSIDADES, DESAFIOS E PERSPECTIVAS. ",SERV. PESSOA FÍSICA,2015,239.0
9717,"2º ENCONTRO ENTRE OS CURSOS DAS CIÊNCIAS AGRÁRIAS, GESTORES E PRODUTORES DA AGRICULTURA FAMILIAR: CONCEITOS, NECESSIDADES, DESAFIOS E PERSPECTIVAS. ",MATERIAL DE CONSUMO,2015,539.42
9717,"2º ENCONTRO ENTRE OS CURSOS DAS CIÊNCIAS AGRÁRIAS, GESTORES E PRODUTORES DA AGRICULTURA FAMILIAR: CONCEITOS, NECESSIDADES, DESAFIOS E PERSPECTIVAS. ",DIÁRIAS,2015,237.1
9128,3° CURSO DE ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E TOXICOLÓGICA,CUSTEIO,2015,930.37
9128,3° CURSO DE ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E TOXICOLÓGICA,SERV. PESSOA FÍSICA,2015,250.0
9128,3° CURSO DE ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E TOXICOLÓGICA,OBRIGAÇÕES PATRONAIS,2015,384.0
9707,3º WORKSHOP DE JOGOS DIGITAIS DO RN. ,PASSAGENS,2015,0.0
9707,3º WORKSHOP DE JOGOS DIGITAIS DO RN. ,CUSTEIO,2015,0.0
9707,3º WORKSHOP DE JOGOS DIGITAIS DO RN. ,SERV. PESSOA JURÍDICA,2015,441.5
9707,3º WORKSHOP DE JOGOS DIGITAIS DO RN. ,SERV. PESSOA FÍSICA,2015,0.0
8972,4° PERCUTIR - ENCONTRO DE PERCUSSÃO DA UFRN (EV412-2014),SERV. PESSOA JURÍDICA,2015,775.3
4792,8372 - UFERSA - SISTEMAS INFORMATIZADOS,SERV. PESSOA JURÍDICA,2015,973.34
4862,8384 - FNS PORT. 604/08 - DST/AIDS,SERV. PESSOA JURÍDICA,2015,225.72
1457,ACERVO BIBLIOGRÁFICO,EQUIP. MATERIAL PERMANENTE,2015,757.04
1457,ACERVO BIBLIOGRÁFICO,CAPITAL,2015,0.0
9638,ACESSANDO MEMÓRIAS: PRESERVAÇÃO DO ACERVO FOTOGRÁFICO DO MCC,MATERIAL DE CONSUMO,2015,201.33
9638,ACESSANDO MEMÓRIAS: PRESERVAÇÃO DO ACERVO FOTOGRÁFICO DO MCC,CUSTEIO,2015,500.0
9169,ACESSIBILIDADE E MEIO-AMBIENTE,CUSTEIO,2015,872.0
9731,"AÇÕES DE CONTROLE, REGULAÇÃO E AVALIAÇÃO DOS SERVIÇOS DE SAÚDE - CONTRATO / UFRN / FUNPEC Nº 4331.21.1414",CUSTEIO,2015,736.38
9731,"AÇÕES DE CONTROLE, REGULAÇÃO E AVALIAÇÃO DOS SERVIÇOS DE SAÚDE - CONTRATO / UFRN / FUNPEC Nº 4331.21.1414",SERV. PESSOA JURÍDICA,2015,356.55
9014,AÇÕES INTERNAS DE MELHORIAS DE AMBIENTE,CUSTEIO,2015,334.0
9175,ACOMPANHAMENTO E SUPERVISÃO ACADÊMICA DAS ATIVIDADES DESENVOLVIDAS PELOS ALUNOS DOS CURSOS DE DIREITO NOS NÚCLEOS DE PRÁTICA JURÍDICA - NPJ,SERV. PESSOA JURÍDICA,2015,652.4
9175,ACOMPANHAMENTO E SUPERVISÃO ACADÊMICA DAS ATIVIDADES DESENVOLVIDAS PELOS ALUNOS DOS CURSOS DE DIREITO NOS NÚCLEOS DE PRÁTICA JURÍDICA - NPJ,CUSTEIO,2015,466.0
8772,ADMINISTRAÇÃO DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RN,EQUIP. MATERIAL PERMANENTE,2015,422.76
8772,ADMINISTRAÇÃO DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RN,MATERIAL DE CONSUMO,2015,343.45
4524,AGÊNCIA DE INOVAÇÃO - AGIR,PASSAGENS,2015,754.92
4524,AGÊNCIA DE INOVAÇÃO - AGIR,SERVIÇOS / UG-GESTÃO,2015,473.0
4524,AGÊNCIA DE INOVAÇÃO - AGIR,DIÁRIAS,2015,728.2
4524,AGÊNCIA DE INOVAÇÃO - AGIR,OBRIGAÇÕES PATRONAIS,2015,872.0
4524,AGÊNCIA DE INOVAÇÃO - AGIR,CONTRIBUICOES,2015,188.95
4524,AGÊNCIA DE INOVAÇÃO - AGIR,CUSTEIO,2015,0.0
4524,AGÊNCIA DE INOVAÇÃO - AGIR,SERV. PESSOA JURÍDICA,2015,488.13
4524,AGÊNCIA DE INOVAÇÃO - AGIR,SERV. PESSOA FÍSICA,2015,0.0
4524,AGÊNCIA DE INOVAÇÃO - AGIR,AUX. FINANCEIRO ESTUDANTE,2015,0.0
4524,AGÊNCIA DE INOVAÇÃO - AGIR,MATERIAL DE CONSUMO,2015,825.5
9318,AGREGAÇÃO DE VALOR Á TILÁPIA PRODUZIDA EM ASSENTAMENTOS DE REFORMA AGRÁRIA NO ESTADO DO RIO GRANDE DO NORTE (2015),DIÁRIAS,2015,0.0
9318,AGREGAÇÃO DE VALOR Á TILÁPIA PRODUZIDA EM ASSENTAMENTOS DE REFORMA AGRÁRIA NO ESTADO DO RIO GRANDE DO NORTE (2015),CUSTEIO,2015,150.0
9084,"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E",MATERIAL DE CONSUMO,2015,14.33
9084,"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E",CAPITAL,2015,325.0
9084,"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E",CUSTEIO,2015,173.06
9084,"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E",DIÁRIAS,2015,425.55
9084,"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E",EQUIP. MATERIAL PERMANENTE,2015,569.45
9299,A INTEGRAÇÃO ENSINO-SERVIÇO NA PROMOÇÃO DO ALEITAMENTO MATERNO: UMA ESTRATÉGIA MULTIPROFISSIONAL ENTRE A GRADUAÇÃO E A PÓS-GRADUAÇÃO (2015),CUSTEIO,2015,148.94
4886,AJUDA FINANCEIRA AO ESTUDANTE,CUSTEIO,2015,0.0
4886,AJUDA FINANCEIRA AO ESTUDANTE,AUX. FINANCEIRO ESTUDANTE,2015,805.1
6972,ALIMENTAÇÃO ESCOLAR: EM BUSCA DA QUALIDADE,SERV. PESSOA JURÍDICA,2015,112.16
6972,ALIMENTAÇÃO ESCOLAR: EM BUSCA DA QUALIDADE,CUSTEIO,2015,296.92
8860,ALUNO INTEGRADO,SERV. PESSOA JURÍDICA,2015,610.0
9425,AMBIENTE SIMULADO NA FORMAÇÃO DA GRADUAÇÃO EM ENFERMAGEM: TRABALHANDO CONHECIMENTOS E HABILIDADES (2015),CUSTEIO,2015,36.51
9425,AMBIENTE SIMULADO NA FORMAÇÃO DA GRADUAÇÃO EM ENFERMAGEM: TRABALHANDO CONHECIMENTOS E HABILIDADES (2015),MATERIAL DE CONSUMO,2015,569.59
9425,AMBIENTE SIMULADO NA FORMAÇÃO DA GRADUAÇÃO EM ENFERMAGEM: TRABALHANDO CONHECIMENTOS E HABILIDADES (2015),EQUIP. MATERIAL PERMANENTE,2015,168.45
9180,AMPLIAÇÃO DOS ESPAÇOS DE APOIO À FORMAÇÃO COMPLEMENTAR DOS DISCENTES NOS AMBIENTES DE RADIODIFUSÃO UNIVERSITÁRIA - COMUNICA,CUSTEIO,2015,137.0
9180,AMPLIAÇÃO DOS ESPAÇOS DE APOIO À FORMAÇÃO COMPLEMENTAR DOS DISCENTES NOS AMBIENTES DE RADIODIFUSÃO UNIVERSITÁRIA - COMUNICA,SERV. PESSOA JURÍDICA,2015,79.07
9317,ANÁLISE METEO-OCEANOGRÁFICA PARA ESTUDO DOS PARÂMETROS QUE COMPORÃO O PROTÓTIPO SIMULADOR DE CENÁRIOS FUTUROS DE ELEVAÇÃO DO NÍVEL DO MAR E EROSÃO COSTEIRA NA REGIÃO SETENTRIONAL DO ESTADO DO RIO GRA.,CUSTEIO,2015,150.0
9317,ANÁLISE METEO-OCEANOGRÁFICA PARA ESTUDO DOS PARÂMETROS QUE COMPORÃO O PROTÓTIPO SIMULADOR DE CENÁRIOS FUTUROS DE ELEVAÇÃO DO NÍVEL DO MAR E EROSÃO COSTEIRA NA REGIÃO SETENTRIONAL DO ESTADO DO RIO GRA.,MATERIAL DE CONSUMO,2015,281.0
9317,ANÁLISE METEO-OCEANOGRÁFICA PARA ESTUDO DOS PARÂMETROS QUE COMPORÃO O PROTÓTIPO SIMULADOR DE CENÁRIOS FUTUROS DE ELEVAÇÃO DO NÍVEL DO MAR E EROSÃO COSTEIRA NA REGIÃO SETENTRIONAL DO ESTADO DO RIO GRA.,EQUIP. MATERIAL PERMANENTE,2015,4.0
9320,[ANO 03]- PROMOVENDO A SAÚDE NAS ESCOLAS DE FORMA LÚDICA: CONSTRUINDO COM CRIANÇAS E ADOLESCENTES SABERES E PRÁTICAS DE PRIMEIROS SOCORROS (2015),MATERIAL DE CONSUMO,2015,149.79
9320,[ANO 03]- PROMOVENDO A SAÚDE NAS ESCOLAS DE FORMA LÚDICA: CONSTRUINDO COM CRIANÇAS E ADOLESCENTES SABERES E PRÁTICAS DE PRIMEIROS SOCORROS (2015),CUSTEIO,2015,88.45
9322,[ANO 2] - CONSTRUINDO ESPAÇOS ASSISTENCIAIS AO BINÔMIO FAMÍLIA E CRIANÇA COM DOENÇA CRÔNICA: NOVOS SENTIDOS E PRÁTICAS NA PRODUÇÃO DO CUIDADO (2015),CUSTEIO,2015,277.45
9427,APLICANDO A INSTRUÇÃO ENTRE PARES NAS TURMAS GRANDES DO BACHARELADO EM CIÊNCIAS E TECNOLOGIA (2015),CUSTEIO,2015,768.0
9001,APOIO A ALUNOS DA PÓS-GRADUAÇÃO (RESIDENTES CARENTES).,CUSTEIO,2015,331.0
9001,APOIO A ALUNOS DA PÓS-GRADUAÇÃO (RESIDENTES CARENTES).,MATERIAL DE CONSUMO,2015,688.0
7055,APOIO A EVENTOS/CNAES,AUX. FINANCEIRO ESTUDANTE,2015,0.0
7055,APOIO A EVENTOS/CNAES,SERV. PESSOA JURÍDICA,2015,863.99
7055,APOIO A EVENTOS/CNAES,PASSAGENS,2015,725.73
7055,APOIO A EVENTOS/CNAES,MATERIAL DE CONSUMO,2015,744.85
7055,APOIO A EVENTOS/CNAES,DIÁRIAS,2015,664.2
7055,APOIO A EVENTOS/CNAES,CUSTEIO,2015,33.65
8726,APOIO A FUNPEC PARA SUPORTE DE PROJETOS INSTITUCIONAIS,CUSTEIO,2015,0.0
8726,APOIO A FUNPEC PARA SUPORTE DE PROJETOS INSTITUCIONAIS,LOC. MÃO-DE-OBRA,2015,218.65
8726,APOIO A FUNPEC PARA SUPORTE DE PROJETOS INSTITUCIONAIS,SERV. PESSOA JURÍDICA,2015,549.35
7857,APOIO À MOBILIDADE - PROAE,CUSTEIO,2015,0.0
7857,APOIO À MOBILIDADE - PROAE,AUX. FINANCEIRO ESTUDANTE,2015,274.1
9411,APRIMORAMENTO DAS METODOLOGIAS DE ENSINO DE COMPONENTES CURRICULARES PROFISSIONALIZANTES DO CURSO DE BIOMEDICINA (2015),MATERIAL DE CONSUMO,2015,480.16
9411,APRIMORAMENTO DAS METODOLOGIAS DE ENSINO DE COMPONENTES CURRICULARES PROFISSIONALIZANTES DO CURSO DE BIOMEDICINA (2015),CUSTEIO,2015,1.34
9411,APRIMORAMENTO DAS METODOLOGIAS DE ENSINO DE COMPONENTES CURRICULARES PROFISSIONALIZANTES DO CURSO DE BIOMEDICINA (2015),EQUIP. MATERIAL PERMANENTE,2015,818.0
9611,AQUICULTURA INTEGRADA - CULTIVANDO PESCADO E COLHENDO ALIMENTOS,CUSTEIO,2015,950.0
9611,AQUICULTURA INTEGRADA - CULTIVANDO PESCADO E COLHENDO ALIMENTOS,AUX. FINANCEIRO ESTUDANTE,2015,920.0
9402,AQUISIÇÃO DE INSTRUMENTOS DE MENSURAÇÃO FLORESTAL PARA AULAS PRÁTICAS (2015),CUSTEIO,2015,0.0
8156,AQUISIÇÃO DE INSTRUMENTOS MUSICAIS E ODONTOLÓGICOS,AUX. FINANCEIRO ESTUDANTE,2015,402.49
8156,AQUISIÇÃO DE INSTRUMENTOS MUSICAIS E ODONTOLÓGICOS,CUSTEIO,2015,0.0
9085,ARACATI E VALE DO LIRIO: ASSENTAMENTOS DE REFORMA AGRÁRIA DO RIO GRANDE DO NORTE CAMINHANDO PARA O FORTALECIMENTO DA TILAPICULTURA.,AUX. FINANCEIRO ESTUDANTE,2015,320.0
9085,ARACATI E VALE DO LIRIO: ASSENTAMENTOS DE REFORMA AGRÁRIA DO RIO GRANDE DO NORTE CAMINHANDO PARA O FORTALECIMENTO DA TILAPICULTURA.,PASSAGENS,2015,424.76
9085,ARACATI E VALE DO LIRIO: ASSENTAMENTOS DE REFORMA AGRÁRIA DO RIO GRANDE DO NORTE CAMINHANDO PARA O FORTALECIMENTO DA TILAPICULTURA.,SERV. PESSOA JURÍDICA,2015,434.3
9085,ARACATI E VALE DO LIRIO: ASSENTAMENTOS DE REFORMA AGRÁRIA DO RIO GRANDE DO NORTE CAMINHANDO PARA O FORTALECIMENTO DA TILAPICULTURA.,EQUIP. MATERIAL PERMANENTE,2015,737.9
9085,ARACATI E VALE DO LIRIO: ASSENTAMENTOS DE REFORMA AGRÁRIA DO RIO GRANDE DO NORTE CAMINHANDO PARA O FORTALECIMENTO DA TILAPICULTURA.,MATERIAL DE CONSUMO,2015,88.79
9085,ARACATI E VALE DO LIRIO: ASSENTAMENTOS DE REFORMA AGRÁRIA DO RIO GRANDE DO NORTE CAMINHANDO PARA O FORTALECIMENTO DA TILAPICULTURA.,DIÁRIAS,2015,653.55
9085,ARACATI E VALE DO LIRIO: ASSENTAMENTOS DE REFORMA AGRÁRIA DO RIO GRANDE DO NORTE CAMINHANDO PARA O FORTALECIMENTO DA TILAPICULTURA.,CUSTEIO,2015,203.76
9085,ARACATI E VALE DO LIRIO: ASSENTAMENTOS DE REFORMA AGRÁRIA DO RIO GRANDE DO NORTE CAMINHANDO PARA O FORTALECIMENTO DA TILAPICULTURA.,CAPITAL,2015,304.4
9068,"ARTE CONTEMPORÂNEA E CULTURA INVESTIGADAS PARA CONHECER, APREENDER E TRANSFORMAR",CAPITAL,2015,929.66
