ano,id_unidade,natureza_despesa,valor,sigla
2011,443,AUX. FINANCEIRO ESTUDANTE,250733.25,CCSA
2011,443,CUSTEIO,1578020.95,CCSA
2011,443,DIÁRIAS,32325.02,CCSA
2011,443,EQUIP. MATERIAL PERMANENTE,263304.3,CCSA
2011,443,LOC. MÃO-DE-OBRA,862349.7,CCSA
2011,443,MATERIAL DE CONSUMO,487652.11,CCSA
2011,443,OBRIGAÇÕES PATRONAIS,750.8,CCSA
2011,443,PASSAGENS,42263.44,CCSA
2011,443,SERV. PESSOA FÍSICA,200534.0,CCSA
2011,443,SERV. PESSOA JURÍDICA,2927190.37,CCSA
2011,445,AUX. FINANCEIRO ESTUDANTE,35900.0,CT
2011,445,CUSTEIO,5327609.48,CT
2011,445,EQUIP. MATERIAL PERMANENTE,729573.45,CT
2011,445,LOC. MÃO-DE-OBRA,121251.62,CT
2011,445,MATERIAL DE CONSUMO,49642.76,CT
2011,445,MATERIAL DE CONSUMO / DISTRIBUIÇÃO GRATUITA,0.0,CT
2011,445,PASSAGENS,10387.66,CT
2011,445,SERV. PESSOA FÍSICA,5146.67,CT
2011,445,SERV. PESSOA JURÍDICA,375922.08,CT
2011,1482,AUX. FINANCEIRO ESTUDANTE,2200.0,CERES
2011,1482,CUSTEIO,879731.48,CERES
2011,1482,EQUIP. MATERIAL PERMANENTE,212467.74,CERES
2011,1482,MATERIAL DE CONSUMO,179880.47,CERES
2011,1482,SERV. PESSOA JURÍDICA,551916.05,CERES
2011,4885,AUX. FINANCEIRO ESTUDANTE,7460.0,ECT
2011,4885,CUSTEIO,1485358.99,ECT
2011,4885,DIV.EXERCÍCIOS ANTERIORES,1562.34,ECT
2011,4885,DIÁRIAS,32079.41,ECT
2011,4885,EQUIP. MATERIAL PERMANENTE,175229.35,ECT
2011,4885,EXCLUSIVO PARA CONV. DNOC - MATERIAL DE CONSUMO,150.0,ECT
2011,4885,INDENIZAÇÕES E RESTITUIÇÕE,18488.0,ECT
2011,4885,LOC. MÃO-DE-OBRA,228588.15,ECT
2011,4885,MATERIAL DE CONSUMO,151973.81,ECT
2011,4885,OBRIGAÇÕES PATRONAIS,421.6,ECT
2011,4885,PASSAGENS,31621.88,ECT
2011,4885,SERV. PESSOA FÍSICA,6609.2,ECT
2011,4885,SERV. PESSOA JURÍDICA,198340.76,ECT
2011,4890,AUX. FINANCEIRO ESTUDANTE,5065.0,FACISA
2011,4890,CUSTEIO,669200.54,FACISA
2011,4890,DIÁRIAS,10961.02,FACISA
2011,4890,EQUIP. MATERIAL PERMANENTE,39392.24,FACISA
2011,4890,LOC. MÃO-DE-OBRA,156401.03,FACISA
2011,4890,MATERIAL DE CONSUMO,165416.96,FACISA
2011,4890,OBRAS E INSTALAÇÕES,82049.19,FACISA
2011,4890,OBRIGAÇÕES PATRONAIS,248.0,FACISA
2011,4890,SERV. PESSOA FÍSICA,30740.0,FACISA
2011,4890,SERV. PESSOA JURÍDICA,92206.68,FACISA
2011,5965,AUX. FINANCEIRO ESTUDANTE,4480.0,CE
2011,5965,CUSTEIO,650336.77,CE
2011,5965,DIÁRIAS,12400.76,CE
2011,5965,EQUIP. MATERIAL PERMANENTE,48191.5,CE
2011,5965,LOC. MÃO-DE-OBRA,14256.39,CE
2011,5965,MATERIAL DE CONSUMO,13947.09,CE
2011,5965,OBRIGAÇÕES PATRONAIS,610.83,CE
2011,5965,PASSAGENS,35309.67,CE
2011,5965,SERV. PESSOA FÍSICA,3054.15,CE
2011,5965,SERV. PESSOA JURÍDICA,198048.91,CE
2011,6026,CUSTEIO,548296.37,INST. CÉREBRO
2011,6026,DIÁRIAS,11880.25,INST. CÉREBRO
2011,6026,EQUIP. MATERIAL PERMANENTE,335951.97,INST. CÉREBRO
2011,6026,LOC. MÃO-DE-OBRA,27854.95,INST. CÉREBRO
2011,6026,MATERIAL DE CONSUMO,20799.22,INST. CÉREBRO
2011,6026,PASSAGENS,7730.87,INST. CÉREBRO
2011,6026,SERV. PESSOA FÍSICA,264000.0,INST. CÉREBRO
2011,6026,SERV. PESSOA JURÍDICA,158179.99,INST. CÉREBRO
2011,6069,CUSTEIO,148.0,IMD
2011,6069,EQUIP. MATERIAL PERMANENTE,37800.0,IMD
2011,6069,MATERIAL DE CONSUMO,1540.0,IMD
2011,6069,PASSAGENS,1400.66,IMD
2011,6069,SERV. PESSOA JURÍDICA,181.0,IMD
2012,205,AUX. FINANCEIRO ESTUDANTE,5600.0,ES/UFRN
2012,205,CAPITAL,286000.0,ES/UFRN
2012,205,CUSTEIO,1256836.03,ES/UFRN
2012,205,DIÁRIAS,27561.15,ES/UFRN
2012,205,EQUIP. MATERIAL PERMANENTE,254478.62,ES/UFRN
2012,205,LOC. MÃO-DE-OBRA,233225.62,ES/UFRN
2012,205,MATERIAL DE CONSUMO,44110.76,ES/UFRN
2012,205,OBRAS E INSTALAÇÕES,254922.41,ES/UFRN
2012,205,PASSAGENS,38438.7,ES/UFRN
2012,205,SERV. PESSOA JURÍDICA,125072.07,ES/UFRN
2012,284,AUX. FINANCEIRO ESTUDANTE,57511.0,EMUFRN
2012,284,CAPITAL,282000.0,EMUFRN
2012,284,CUSTEIO,1272686.74,EMUFRN
2012,284,DIÁRIAS,39310.85,EMUFRN
2012,284,EQUIP. MATERIAL PERMANENTE,158576.13,EMUFRN
2012,284,LOC. MÃO-DE-OBRA,399031.6,EMUFRN
2012,284,MATERIAL DE CONSUMO,74460.24,EMUFRN
2012,284,OBRIGAÇÕES CONTRIBUTIVAS,214.5,EMUFRN
2012,284,OBRIGAÇÕES PATRONAIS,5212.6,EMUFRN
2012,284,PASSAGENS,36593.05,EMUFRN
2012,284,SERV. PESSOA FÍSICA,48938.0,EMUFRN
2012,284,SERV. PESSOA JURÍDICA,332825.41,EMUFRN
2012,351,AUX. FINANCEIRO ESTUDANTE,24650.0,EAJ
2012,351,CAPITAL,969000.0,EAJ
2012,351,CUSTEIO,4048410.99,EAJ
2012,351,DIV.EXERCÍCIOS ANTERIORES,21.6,EAJ
2012,351,DIÁRIAS,29951.44,EAJ
2012,351,EQUIP. MATERIAL PERMANENTE,763092.12,EAJ
2012,351,LOC. MÃO-DE-OBRA,422187.8,EAJ
2012,351,MATERIAL DE CONSUMO,798420.43,EAJ
2012,351,OBRIGAÇÕES CONTRIBUTIVAS,175.16,EAJ
2012,351,OBRIGAÇÕES PATRONAIS,0.0,EAJ
2012,351,PASSAGENS,10489.52,EAJ
2012,351,SERV. PESSOA FÍSICA,3717.0,EAJ
2012,351,SERV. PESSOA JURÍDICA,537658.09,EAJ
2012,439,AUX. FINANCEIRO ESTUDANTE,181400.0,CCET
2012,439,CUSTEIO,8098708.53,CCET
2012,439,DIV.EXERCÍCIOS ANTERIORES,240.0,CCET
2012,439,DIÁRIAS,556.97,CCET
2012,439,EQUIP. MATERIAL PERMANENTE,745492.54,CCET
2012,439,LOC. MÃO-DE-OBRA,893484.67,CCET
2012,439,MATERIAL DE CONSUMO,6870.74,CCET
2012,439,OBRAS E INSTALAÇÕES,10528.0,CCET
2012,439,PASSAGENS,0.0,CCET
2012,439,SERV. PESSOA FÍSICA,500.0,CCET
2012,439,SERV. PESSOA JURÍDICA,537011.3,CCET
2012,439,TRANF.PJ,88700.0,CCET
2012,440,AUX. FINANCEIRO ESTUDANTE,320.0,CB
2012,440,CUSTEIO,3881980.73,CB
2012,440,DIÁRIAS,5215.08,CB
2012,440,EQUIP. MATERIAL PERMANENTE,363281.53,CB
2012,440,LOC. MÃO-DE-OBRA,68596.72,CB
2012,440,MATERIAL DE CONSUMO,8046.18,CB
2012,440,PASSAGENS,100.0,CB
2012,440,SERV. PESSOA JURÍDICA,1330769.46,CB
2012,441,AUX. FINANCEIRO ESTUDANTE,5974.0,CCS
2012,441,CUSTEIO,5394360.93,CCS
2012,441,DIV.EXERCÍCIOS ANTERIORES,40.0,CCS
2012,441,DIÁRIAS,8074.78,CCS
2012,441,EQUIP. MATERIAL PERMANENTE,1483596.34,CCS
2012,441,LOC. MÃO-DE-OBRA,908919.45,CCS
2012,441,MATERIAL DE CONSUMO,415169.56,CCS
2012,441,OBRIGAÇÕES CONTRIBUTIVAS,4476.87,CCS
2012,441,OBRIGAÇÕES PATRONAIS,2000.0,CCS
2012,441,PASSAGENS,86255.61,CCS
2012,441,SERV. PESSOA FÍSICA,992.0,CCS
2012,441,SERV. PESSOA JURÍDICA,1518538.74,CCS
2012,442,AUX. FINANCEIRO ESTUDANTE,71885.0,CCHLA
2012,442,CUSTEIO,3861176.41,CCHLA
2012,442,EQUIP. MATERIAL PERMANENTE,107770.0,CCHLA
2012,442,MATERIAL DE CONSUMO,7676.31,CCHLA
2012,442,SERV. PESSOA JURÍDICA,365133.19,CCHLA
2012,443,AUX. FINANCEIRO ESTUDANTE,259950.0,CCSA
2012,443,CUSTEIO,2076687.39,CCSA
2012,443,DIÁRIAS,60342.92,CCSA
2012,443,EQUIP. MATERIAL PERMANENTE,284695.17,CCSA
2012,443,LOC. MÃO-DE-OBRA,523479.28,CCSA
2012,443,MATERIAL DE CONSUMO,233072.22,CCSA
2012,443,OBRIGAÇÕES CONTRIBUTIVAS,6000.0,CCSA
2012,443,OBRIGAÇÕES PATRONAIS,4510.4,CCSA
2012,443,PASSAGENS,52259.4,CCSA
2012,443,SERV. PESSOA FÍSICA,546244.1,CCSA
2012,443,SERV. PESSOA JURÍDICA,3072000.94,CCSA
2012,443,SERVIÇOS / UG-GESTÃO,600.0,CCSA
2012,445,AUX. FINANCEIRO ESTUDANTE,9250.0,CT
2012,445,CUSTEIO,6026171.77,CT
2012,445,DIÁRIAS,166.61,CT
2012,445,EQUIP. MATERIAL PERMANENTE,87461.45,CT
2012,445,LOC. MÃO-DE-OBRA,174688.32,CT
2012,445,MATERIAL DE CONSUMO,65838.83,CT
2012,445,PASSAGENS,130.0,CT
2012,445,SERV. PESSOA JURÍDICA,148717.2,CT
2012,1482,AUX. FINANCEIRO ESTUDANTE,6750.0,CERES
2012,1482,CUSTEIO,1670967.19,CERES
2012,1482,EQUIP. MATERIAL PERMANENTE,340587.33,CERES
2012,1482,MATERIAL DE CONSUMO,267257.38,CERES
2012,1482,SERV. PESSOA JURÍDICA,314345.89,CERES
2012,4885,AUX. FINANCEIRO ESTUDANTE,17200.0,ECT
2012,4885,CUSTEIO,2372455.35,ECT
2012,4885,DIÁRIAS,40877.31,ECT
2012,4885,EQUIP. MATERIAL PERMANENTE,244935.06,ECT
2012,4885,LOC. MÃO-DE-OBRA,649080.18,ECT
2012,4885,MATERIAL DE CONSUMO,143027.12,ECT
2012,4885,PASSAGENS,29324.88,ECT
2012,4885,SERV. PESSOA JURÍDICA,552715.16,ECT
2012,4885,TRANF.PJ,82513.0,ECT
2012,4890,AUX. FINANCEIRO ESTUDANTE,1880.0,FACISA
2012,4890,CUSTEIO,986162.46,FACISA
2012,4890,DIV.EXERCÍCIOS ANTERIORES,121.0,FACISA
2012,4890,DIÁRIAS,12095.48,FACISA
2012,4890,EQUIP. MATERIAL PERMANENTE,348172.2,FACISA
2012,4890,LOC. MÃO-DE-OBRA,312165.49,FACISA
2012,4890,MATERIAL DE CONSUMO,120454.82,FACISA
2012,4890,SERV. PESSOA FÍSICA,17634.1,FACISA
2012,4890,SERV. PESSOA JURÍDICA,207111.21,FACISA
2012,5965,AUX. FINANCEIRO ESTUDANTE,4700.0,CE
2012,5965,CUSTEIO,1566309.65,CE
2012,5965,DIÁRIAS,3881.02,CE
2012,5965,EQUIP. MATERIAL PERMANENTE,43759.49,CE
2012,5965,LOC. MÃO-DE-OBRA,271008.12,CE
2012,5965,MATERIAL DE CONSUMO,13818.95,CE
2012,5965,OBRIGAÇÕES PATRONAIS,734.4,CE
2012,5965,PASSAGENS,19198.64,CE
2012,5965,SERV. PESSOA FÍSICA,2060.0,CE
2012,5965,SERV. PESSOA JURÍDICA,345507.17,CE
2012,6026,AUX. FINANCEIRO ESTUDANTE,5600.0,INST. CÉREBRO
2012,6026,CAPITAL,10000000.0,INST. CÉREBRO
2012,6026,CUSTEIO,1291043.99,INST. CÉREBRO
2012,6026,DIÁRIAS,2404.64,INST. CÉREBRO
2012,6026,EQUIP. MATERIAL PERMANENTE,770362.41,INST. CÉREBRO
2012,6026,LOC. MÃO-DE-OBRA,551433.21,INST. CÉREBRO
2012,6026,MATERIAL DE CONSUMO,73159.09,INST. CÉREBRO
2012,6026,OBRIGAÇÕES CONTRIBUTIVAS,858.0,INST. CÉREBRO
2012,6026,PASSAGENS,4192.7,INST. CÉREBRO
2012,6026,SERV. PESSOA FÍSICA,162320.56,INST. CÉREBRO
2012,6026,SERV. PESSOA JURÍDICA,1461325.67,INST. CÉREBRO
2012,6026,TRANF.PJ,8825370.84,INST. CÉREBRO
2012,6069,AUX. FINANCEIRO ESTUDANTE,9000.0,IMD
2012,6069,CUSTEIO,883194.45,IMD
2012,6069,DIÁRIAS,12406.61,IMD
2012,6069,EQUIP. MATERIAL PERMANENTE,1880888.13,IMD
2012,6069,LOC. MÃO-DE-OBRA,16136.52,IMD
2012,6069,MATERIAL DE CONSUMO,73454.36,IMD
2012,6069,OBRIGAÇÕES PATRONAIS,36.0,IMD
2012,6069,PASSAGENS,14110.44,IMD
2012,6069,SERV. PESSOA FÍSICA,40615.5,IMD
2012,6069,SERV. PESSOA JURÍDICA,2187343.41,IMD
2012,6919,CUSTEIO,100000.0,IMT-RN
2012,6919,EQUIP. MATERIAL PERMANENTE,65290.0,IMT-RN
2013,205,AUX. FINANCEIRO ESTUDANTE,4250.0,ES/UFRN
2013,205,CUSTEIO,1719030.06,ES/UFRN
2013,205,DIV.EXERCÍCIOS ANTERIORES,315.0,ES/UFRN
2013,205,DIÁRIAS,8456.8,ES/UFRN
2013,205,EQUIP. MATERIAL PERMANENTE,434089.17,ES/UFRN
2013,205,LOC. MÃO-DE-OBRA,42764.51,ES/UFRN
2013,205,MATERIAL DE CONSUMO,64293.67,ES/UFRN
2013,205,PASSAGENS,10436.82,ES/UFRN
2013,205,SERV. PESSOA JURÍDICA,123638.24,ES/UFRN
2013,284,AUX. FINANCEIRO ESTUDANTE,49200.0,EMUFRN
2013,284,CUSTEIO,1557233.37,EMUFRN
2013,284,DIÁRIAS,29788.5,EMUFRN
2013,284,EQUIP. MATERIAL PERMANENTE,122243.9,EMUFRN
2013,284,LOC. MÃO-DE-OBRA,88244.0,EMUFRN
2013,284,MATERIAL DE CONSUMO,107399.43,EMUFRN
2013,284,OBRIGAÇÕES PATRONAIS,3794.8,EMUFRN
2013,284,PASSAGENS,51121.28,EMUFRN
2013,284,SERV. PESSOA FÍSICA,93340.67,EMUFRN
2013,284,SERV. PESSOA JURÍDICA,426927.75,EMUFRN
2013,351,AUX. FINANCEIRO ESTUDANTE,35450.0,EAJ
2013,351,CAPITAL,600000.0,EAJ
2013,351,CUSTEIO,12169279.61,EAJ
2013,351,DIV.EXERCÍCIOS ANTERIORES,2493.32,EAJ
2013,351,DIÁRIAS,11191.9,EAJ
2013,351,EQUIP. MATERIAL PERMANENTE,1734999.63,EAJ
2013,351,LOC. MÃO-DE-OBRA,273778.55,EAJ
2013,351,MATERIAL DE CONSUMO,884145.43,EAJ
2013,351,OBRAS E INSTALAÇÕES,1021283.66,EAJ
2013,351,PASSAGENS,90351.65,EAJ
2013,351,SERV. PESSOA FÍSICA,442.5,EAJ
2013,351,SERV. PESSOA JURÍDICA,565667.13,EAJ
2013,439,AUX. FINANCEIRO ESTUDANTE,171925.97,CCET
2013,439,CUSTEIO,10020476.61,CCET
2013,439,DIV.EXERCÍCIOS ANTERIORES,720.0,CCET
2013,439,EQUIP. MATERIAL PERMANENTE,1538599.18,CCET
2013,439,LOC. MÃO-DE-OBRA,792105.44,CCET
2013,439,MATERIAL DE CONSUMO,22106.35,CCET
2013,439,PASSAGENS,1758.0,CCET
2013,439,SERV. PESSOA FÍSICA,13967.0,CCET
2013,439,SERV. PESSOA JURÍDICA,607419.01,CCET
2013,440,AUX. FINANCEIRO ESTUDANTE,19820.0,CB
2013,440,CUSTEIO,6906462.04,CB
2013,440,DIÁRIAS,7000.0,CB
2013,440,EQUIP. MATERIAL PERMANENTE,154248.31,CB
2013,440,LOC. MÃO-DE-OBRA,370260.21,CB
2013,440,MATERIAL DE CONSUMO,11791.6,CB
2013,440,PASSAGENS,0.0,CB
2013,440,SERV. PESSOA JURÍDICA,1243373.0,CB
2013,441,AUX. FINANCEIRO ESTUDANTE,27330.0,CCS
2013,441,CUSTEIO,10349091.99,CCS
2013,441,DIV.EXERCÍCIOS ANTERIORES,2660.99,CCS
2013,441,DIÁRIAS,15080.73,CCS
2013,441,EQUIP. MATERIAL PERMANENTE,935255.94,CCS
2013,441,EXERCÍCIOS ANTERIORES - 1,198.4,CCS
2013,441,LOC. MÃO-DE-OBRA,213034.16,CCS
2013,441,MATERIAL DE CONSUMO,1214330.82,CCS
2013,441,OBRIGAÇÕES PATRONAIS,5626.0,CCS
2013,441,PASSAGENS,251148.56,CCS
2013,441,SERV. PESSOA FÍSICA,2518.0,CCS
2013,441,SERV. PESSOA JURÍDICA,1864127.15,CCS
2013,442,AUX. FINANCEIRO ESTUDANTE,126595.5,CCHLA
2013,442,CAPITAL,306.0,CCHLA
2013,442,CUSTEIO,6224623.85,CCHLA
2013,442,EQUIP. MATERIAL PERMANENTE,1476866.0,CCHLA
2013,442,INDENIZAÇÕES E RESTITUIÇÕE,12083.32,CCHLA
2013,442,LOC. MÃO-DE-OBRA,49093.26,CCHLA
2013,442,MATERIAL DE CONSUMO,14873.32,CCHLA
2013,442,SERV. PESSOA JURÍDICA,718958.38,CCHLA
2013,443,AUX. FINANCEIRO ESTUDANTE,376350.0,CCSA
2013,443,CUSTEIO,5358183.17,CCSA
2013,443,DIÁRIAS,4746.82,CCSA
2013,443,EQUIP. MATERIAL PERMANENTE,105766.06,CCSA
2013,443,LOC. MÃO-DE-OBRA,122246.9,CCSA
2013,443,MATERIAL DE CONSUMO,20212.34,CCSA
2013,443,OBRIGAÇÕES PATRONAIS,937.2,CCSA
2013,443,PASSAGENS,68829.33,CCSA
2013,443,SERV. PESSOA FÍSICA,65886.8,CCSA
2013,443,SERV. PESSOA JURÍDICA,3800489.17,CCSA
2013,445,AUX. FINANCEIRO ESTUDANTE,86260.0,CT
2013,445,CUSTEIO,10946066.11,CT
2013,445,EQUIP. MATERIAL PERMANENTE,10855.0,CT
2013,445,LOC. MÃO-DE-OBRA,147949.41,CT
2013,445,MATERIAL DE CONSUMO,1339.78,CT
2013,445,PASSAGENS,4816.9,CT
2013,445,SERV. PESSOA JURÍDICA,576713.32,CT
2013,1482,AUX. FINANCEIRO ESTUDANTE,44820.0,CERES
2013,1482,CAPITAL,30402.0,CERES
2013,1482,CUSTEIO,1524294.03,CERES
2013,1482,EQUIP. MATERIAL PERMANENTE,530857.07,CERES
2013,1482,LOC. MÃO-DE-OBRA,35682.98,CERES
2013,1482,MATERIAL DE CONSUMO,364727.44,CERES
2013,1482,PASSAGENS,21000.0,CERES
2013,1482,SERV. PESSOA JURÍDICA,820428.01,CERES
2013,4885,AUX. FINANCEIRO ESTUDANTE,16340.0,ECT
2013,4885,CUSTEIO,2811693.87,ECT
2013,4885,DIV.EXERCÍCIOS ANTERIORES,4275.0,ECT
2013,4885,DIÁRIAS,16221.56,ECT
2013,4885,EQUIP. MATERIAL PERMANENTE,328154.34,ECT
2013,4885,LOC. MÃO-DE-OBRA,436113.59,ECT
2013,4885,MATERIAL DE CONSUMO,134902.09,ECT
2013,4885,PASSAGENS,24619.83,ECT
2013,4885,SERV. PESSOA FÍSICA,0.0,ECT
2013,4885,SERV. PESSOA JURÍDICA,313919.46,ECT
2013,4885,TRANF.PJ,7451.56,ECT
2013,4890,AUX. FINANCEIRO ESTUDANTE,3460.0,FACISA
2013,4890,CUSTEIO,1594164.84,FACISA
2013,4890,DIV.EXERCÍCIOS ANTERIORES,108.0,FACISA
2013,4890,DIÁRIAS,9761.46,FACISA
2013,4890,EQUIP. MATERIAL PERMANENTE,368899.73,FACISA
2013,4890,LOC. MÃO-DE-OBRA,74889.89,FACISA
2013,4890,MATERIAL DE CONSUMO,73388.13,FACISA
2013,4890,PASSAGENS,11575.96,FACISA
2013,4890,SERV. PESSOA FÍSICA,98344.0,FACISA
2013,4890,SERV. PESSOA JURÍDICA,290026.39,FACISA
2013,5965,AUX. FINANCEIRO ESTUDANTE,10530.0,CE
2013,5965,CUSTEIO,4209168.96,CE
2013,5965,DIÁRIAS,3500.75,CE
2013,5965,EQUIP. MATERIAL PERMANENTE,220651.75,CE
2013,5965,LOC. MÃO-DE-OBRA,30788.83,CE
2013,5965,MATERIAL DE CONSUMO,34521.68,CE
2013,5965,OBRIGAÇÕES PATRONAIS,488.0,CE
2013,5965,PASSAGENS,20030.74,CE
2013,5965,SERV. PESSOA FÍSICA,2440.0,CE
2013,5965,SERV. PESSOA JURÍDICA,203856.65,CE
2013,6026,AUX. FINANCEIRO ESTUDANTE,14000.0,INST. CÉREBRO
2013,6026,CUSTEIO,633298.2,INST. CÉREBRO
2013,6026,DIÁRIAS,1362.7,INST. CÉREBRO
2013,6026,EQUIP. MATERIAL PERMANENTE,557912.04,INST. CÉREBRO
2013,6026,LOC. MÃO-DE-OBRA,80691.78,INST. CÉREBRO
2013,6026,MATERIAL DE CONSUMO,87082.65,INST. CÉREBRO
2013,6026,OBRIGAÇÕES CONTRIBUTIVAS,2918.52,INST. CÉREBRO
2013,6026,PASSAGENS,1146.06,INST. CÉREBRO
2013,6026,SERV. PESSOA FÍSICA,78006.0,INST. CÉREBRO
2013,6026,SERV. PESSOA JURÍDICA,260949.82,INST. CÉREBRO
2013,6069,CUSTEIO,2166601.14,IMD
2013,6069,DIÁRIAS,4522.64,IMD
2013,6069,EQUIP. MATERIAL PERMANENTE,569571.05,IMD
2013,6069,LOC. MÃO-DE-OBRA,6371.32,IMD
2013,6069,MATERIAL DE CONSUMO,30645.43,IMD
2013,6069,OBRIGAÇÕES PATRONAIS,120.0,IMD
2013,6069,PASSAGENS,13710.06,IMD
2013,6069,SERV. PESSOA FÍSICA,116341.1,IMD
2013,6069,SERV. PESSOA JURÍDICA,8886769.63,IMD
2013,6069,TRANF.PJ,96097.61,IMD
2013,6919,CUSTEIO,397368.92,IMT-RN
2013,6919,EQUIP. MATERIAL PERMANENTE,163601.02,IMT-RN
2013,6919,MATERIAL DE CONSUMO,22820.29,IMT-RN
2013,6919,SERV. PESSOA JURÍDICA,123261.28,IMT-RN
2013,7278,CAPITAL,4672161.0,EMCM/RN
2013,7278,CUSTEIO,1641138.17,EMCM/RN
2013,7278,DIÁRIAS,30312.1,EMCM/RN
2013,7278,EQUIP. MATERIAL PERMANENTE,1659619.82,EMCM/RN
2013,7278,LOC. MÃO-DE-OBRA,2747.74,EMCM/RN
2013,7278,MATERIAL DE CONSUMO,20308.71,EMCM/RN
2013,7278,PASSAGENS,16898.67,EMCM/RN
2013,7278,SERV. PESSOA FÍSICA,2920.5,EMCM/RN
2013,7278,SERV. PESSOA JURÍDICA,99606.94,EMCM/RN
2014,205,AUX. FINANCEIRO ESTUDANTE,88550.0,ES/UFRN
2014,205,CAPITAL,139981.0,ES/UFRN
2014,205,CUSTEIO,1886913.75,ES/UFRN
2014,205,DIÁRIAS,2111.35,ES/UFRN
2014,205,EQUIP. MATERIAL PERMANENTE,313158.41,ES/UFRN
2014,205,LOC. MÃO-DE-OBRA,102565.46,ES/UFRN
2014,205,MATERIAL DE CONSUMO,73484.71,ES/UFRN
2014,205,PASSAGENS,28121.05,ES/UFRN
2014,205,SERV. PESSOA FÍSICA,0.0,ES/UFRN
2014,205,SERV. PESSOA JURÍDICA,196421.41,ES/UFRN
2014,284,AUX. FINANCEIRO ESTUDANTE,156780.0,EMUFRN
2014,284,CAPITAL,134390.0,EMUFRN
2014,284,CUSTEIO,1788922.88,EMUFRN
2014,284,DIÁRIAS,15613.09,EMUFRN
2014,284,EQUIP. MATERIAL PERMANENTE,155195.0,EMUFRN
2014,284,LOC. MÃO-DE-OBRA,166584.3,EMUFRN
2014,284,MATERIAL DE CONSUMO,121702.7,EMUFRN
2014,284,OBRIGAÇÕES PATRONAIS,4557.6,EMUFRN
2014,284,PASSAGENS,61192.33,EMUFRN
2014,284,SERV. PESSOA FÍSICA,33588.0,EMUFRN
2014,284,SERV. PESSOA JURÍDICA,275053.63,EMUFRN
2014,351,AUX. FINANCEIRO ESTUDANTE,211990.0,EAJ
2014,351,CAPITAL,689686.0,EAJ
2014,351,CUSTEIO,14306818.89,EAJ
2014,351,DIÁRIAS,15835.1,EAJ
2014,351,EQUIP. MATERIAL PERMANENTE,1497604.35,EAJ
2014,351,INDENIZAÇÕES E RESTITUIÇÕE,1842.0,EAJ
2014,351,LOC. MÃO-DE-OBRA,1980474.85,EAJ
2014,351,MATERIAL DE CONSUMO,1481760.35,EAJ
2014,351,OBRAS E INSTALAÇÕES,3365377.75,EAJ
2014,351,OBRIGAÇÕES PATRONAIS,0.0,EAJ
2014,351,PASSAGENS,124738.35,EAJ
2014,351,SERV. PESSOA FÍSICA,14124.0,EAJ
2014,351,SERV. PESSOA JURÍDICA,2376942.82,EAJ
2014,439,AUX. FINANCEIRO ESTUDANTE,170652.73,CCET
2014,439,CUSTEIO,9303222.03,CCET
2014,439,DIÁRIAS,0.0,CCET
2014,439,EQUIP. MATERIAL PERMANENTE,2601591.19,CCET
2014,439,INDENIZAÇÕES E RESTITUIÇÕE,3069.95,CCET
2014,439,LOC. MÃO-DE-OBRA,1244436.88,CCET
2014,439,MATERIAL DE CONSUMO,30909.91,CCET
2014,439,PASSAGENS,450.0,CCET
2014,439,SERV. PESSOA FÍSICA,0.0,CCET
2014,439,SERV. PESSOA JURÍDICA,383030.95,CCET
2014,440,CAPITAL,100000.0,CB
2014,440,CUSTEIO,4744928.34,CB
2014,440,DIV.EXERCÍCIOS ANTERIORES,312.0,CB
2014,440,DIÁRIAS,37366.55,CB
2014,440,EQUIP. MATERIAL PERMANENTE,453778.14,CB
2014,440,LOC. MÃO-DE-OBRA,405860.5,CB
2014,440,MATERIAL DE CONSUMO,517996.94,CB
2014,440,OBRIGAÇÕES CONTRIBUTIVAS,1.96,CB
2014,440,PASSAGENS,2321.01,CB
2014,440,SERV. PESSOA JURÍDICA,1074310.49,CB
2014,441,AUX. FINANCEIRO ESTUDANTE,800.0,CCS
2014,441,CAPITAL,11260.91,CCS
2014,441,CUSTEIO,5966521.71,CCS
2014,441,DIV.EXERCÍCIOS ANTERIORES,2490.0,CCS
2014,441,DIÁRIAS,20126.9,CCS
2014,441,EQUIP. MATERIAL PERMANENTE,543313.35,CCS
2014,441,LOC. MÃO-DE-OBRA,2262901.57,CCS
2014,441,MATERIAL DE CONSUMO,342976.89,CCS
2014,441,OBRIGAÇÕES PATRONAIS,3553.2,CCS
2014,441,PASSAGENS,93530.3,CCS
2014,441,SERV. PESSOA FÍSICA,1370.0,CCS
2014,441,SERV. PESSOA JURÍDICA,1403452.5,CCS
2014,442,AUX. FINANCEIRO ESTUDANTE,65830.0,CCHLA
2014,442,CUSTEIO,6392485.53,CCHLA
2014,442,EQUIP. MATERIAL PERMANENTE,21920.3,CCHLA
2014,442,INDENIZAÇÕES E RESTITUIÇÕE,2620.44,CCHLA
2014,442,MATERIAL DE CONSUMO,6918.77,CCHLA
2014,442,SERV. PESSOA FÍSICA,5958.0,CCHLA
2014,442,SERV. PESSOA JURÍDICA,180429.37,CCHLA
2014,443,AUX. FINANCEIRO ESTUDANTE,349190.0,CCSA
2014,443,CUSTEIO,6068545.85,CCSA
2014,443,DIV.EXERCÍCIOS ANTERIORES,0.0,CCSA
2014,443,DIÁRIAS,53432.1,CCSA
